A0JP70	XM_022463201.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468998.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468998.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468998.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022469015.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468998.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022469015.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022469622.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469001.1
A2ASS6	XM_022469002.1
A2ASS6	XM_022469009.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469012.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469001.1
A2ASS6	XM_022469002.1
A2ASS6	XM_022469009.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469012.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022468998.1
A2ASS6	XM_022468998.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469027.1
A2ASS6	XM_022469027.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022469026.1
A2ASS6	XM_022469028.1
A2ASS6	XM_022468998.1
A2ASS6	XM_022469006.1
A2ASS6	XM_022469008.1
A2ASS6	XM_022469016.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022468996.1
A2ASS6	XM_022468997.1
A2ASS6	XM_022469021.1
A2ASS6	XM_022469026.1
A2ASS6	XM_022469028.1
A2ASS6	XM_022468998.1
A2ASS6	XM_022469006.1
A2ASS6	XM_022469008.1
A2ASS6	XM_022469016.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022468996.1
A2ASS6	XM_022468997.1
A2ASS6	XM_022469021.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022469027.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022469027.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022469622.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469016.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022469012.1
A2ASS6	XM_022469016.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022469012.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022469026.1
A2ASS6	XM_022469027.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022469001.1
A2ASS6	XM_022469002.1
A2ASS6	XM_022469009.1
A2ASS6	XM_022469021.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022469026.1
A2ASS6	XM_022469027.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022469001.1
A2ASS6	XM_022469002.1
A2ASS6	XM_022469009.1
A2ASS6	XM_022469021.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022469001.1
A2ASS6	XM_022469002.1
A2ASS6	XM_022469009.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469012.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022469001.1
A2ASS6	XM_022469002.1
A2ASS6	XM_022469009.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469012.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022469028.1
A2ASS6	XM_022469006.1
A2ASS6	XM_022469008.1
A2ASS6	XM_022469015.1
A2ASS6	XM_022468997.1
A2ASS6	XM_022469028.1
A2ASS6	XM_022469006.1
A2ASS6	XM_022469008.1
A2ASS6	XM_022469015.1
A2ASS6	XM_022468997.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022468996.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022468996.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022469622.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022469622.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469622.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469622.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022469624.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022469622.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469622.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022469016.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022469021.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022469016.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022469021.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022469001.1
A2ASS6	XM_022469002.1
A2ASS6	XM_022469009.1
A2ASS6	XM_022469012.1
A2ASS6	XM_022469001.1
A2ASS6	XM_022469002.1
A2ASS6	XM_022469009.1
A2ASS6	XM_022469012.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022469028.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022469028.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022469015.1
A2ASS6	XM_022469015.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469627.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469626.1
A2ASS6	XM_022469625.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022469031.1
A2ASS6	XM_022469026.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022469031.1
A2ASS6	XM_022469026.1
A2ASS6	XM_022469022.1
A2ASS6	XM_022469006.1
A2ASS6	XM_022469008.1
A2ASS6	XM_022468996.1
A2ASS6	XM_022468997.1
A2ASS6	XM_022469006.1
A2ASS6	XM_022469008.1
A2ASS6	XM_022468996.1
A2ASS6	XM_022468997.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022469015.1
A2ASS6	XM_022468993.1
A2ASS6	XM_022469015.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022469010.1
A2ASS6	XM_022469013.1
A2ASS6	XM_022469026.1
A2ASS6	XM_022469026.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022468992.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022469030.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022468988.1
A2ASS6	XM_022468990.1
A2ASS6	XM_022468986.1
A2ASS6	XM_022468991.1
A2ASS6	XM_022468994.1
A2ASS6	XM_022468995.1
A2ASS6	XM_022468999.1
A2ASS6	XM_022469000.1
A2ASS6	XM_022469004.1
A2ASS6	XM_022469005.1
A2ASS6	XM_022469007.1
A2ASS6	XM_022469011.1
A2ASS6	XM_022469014.1
A2ASS6	XM_022468989.1
A2ASS6	XM_022468998.1
A2ASS6	XM_022468998.1
A2AX52	XM_022482847.1
A2AX52	XM_022482847.1
A2AX52	XM_022482847.1
A2AX52	XM_022482847.1
A2AX52	XM_022482847.1
A2AX52	XM_022482847.1
A2AX52	XM_022482847.1
A2AX52	XM_022482847.1
A2AX52	XM_022482847.1
A2AX52	XM_022482847.1
A2BGR3	XM_022487559.1
A2BGR3	XM_022487560.1
A2BGR3	XM_022487561.1
A2BGR3	XM_022487562.1
A2BGR3	XM_022487563.1
A2BGR3	XM_022487561.1
A2BGR3	XM_022487562.1
A2BGR3	XM_022487559.1
A2BGR3	XM_022487563.1
A2BGR3	XM_022487560.1
A2BGR3	XM_022487561.1
A2BGR3	XM_022487563.1
A2BGR3	XM_022487559.1
A2BGR3	XM_022487560.1
A2BGR3	XM_022487562.1
A3KGS3	XM_022476529.1
A3KGS3	XM_022476530.1
A3KGS3	XM_022476531.1
A3KGS3	XM_022476532.1
A3KGS3	XM_022476526.1
A3KGS3	XM_022476527.1
A3KN83	XM_022483215.1
A4IF63	XM_022466478.1
A4IF63	XM_022466479.1
A4IF63	XM_022466483.1
A4IF63	XM_022466485.1
A4IF63	XM_022466484.1
A4IF63	XM_022466482.1
A4IF63	XM_022466481.1
A4IF63	XM_022466476.1
A4IF63	XM_022466477.1
A4IF63	XM_022481544.1
A4IF63	XM_022481546.1
A4IF63	XM_022481547.1
A5D9C6	XM_022481020.1
A5WUL3	XM_022469115.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DYP0	XM_022469628.1
A8DYP0	XM_022469630.1
A8DZE7	XM_022460718.1
A8DZE7	XM_022460718.1
A8DZE7	XM_022460715.1
A8DZE7	XM_022460715.1
A8DZE7	XM_022460716.1
A8DZE7	XM_022460716.1
A8DZE7	XM_022460717.1
A8DZE7	XM_022460717.1
A8GH44	XM_022471452.1
A8GH44	XM_022471459.1
A8GH44	XM_022471370.1
A8QMS7	XM_022476380.1
A9JRL3	XM_022480749.1
A9JRL3	XM_022480749.1
B0CM26	XM_022453413.1
B0JZG0	XM_022488374.1
B0JZG0	XM_022488373.1
B0JZG0	XM_022488375.1
B1GYP6	XM_022479771.1
B1GYP6	XM_022479774.1
B1GYP6	XM_022479775.1
B1GYP6	XM_022479776.1
B1GYP6	XM_022479770.1
B1GYP6	XM_022479773.1
B1GYP6	XM_022479771.1
B1GYP6	XM_022479774.1
B1GYP6	XM_022479775.1
B1GYP6	XM_022479776.1
B1GYP6	XM_022479770.1
B1GYP6	XM_022479773.1
B1GYP6	XM_022479772.1
B1GYP6	XM_022479772.1
B1WAP7	XM_022482295.1
B1WAP7	XM_022482290.1
B1WAP7	XM_022482291.1
B1WAP7	XM_022482292.1
B1WAP7	XM_022482296.1
B1WAP7	XM_022482297.1
B1WAP7	XM_022482292.1
B1WAP7	XM_022482295.1
B1WAP7	XM_022482290.1
B1WAP7	XM_022482291.1
B1WAP7	XM_022482293.1
B1WAP7	XM_022482296.1
B1WAP7	XM_022482293.1
B1WAP7	XM_022482297.1
B1WBP0	XM_022466328.1
B1WBP0	XM_022466411.1
B1WBW4	XM_022447006.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ5	XM_022431137.1
B3EWZ5	XM_022431146.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3EWZ6	XM_022482114.1
B3FL73	XM_022468410.1
