Q65YR7	CGI_10004216	GO:0004869; GO:0005829; GO:0006508
Q65Z40	CGI_10018229	GO:0000278; GO:0000785; GO:0000795; GO:0005634; GO:0005737; GO:0007064; GO:0008156; GO:0008278; GO:0009636; GO:0035562; GO:0045132; GO:0045875; GO:0048146; GO:0051301; GO:0051983; GO:0060623; GO:0071168; GO:0071922
Q66H58	CGI_10001784	
Q66H59	CGI_10017937	GO:0005737; GO:0005975; GO:0008747; GO:0019262; GO:0042802
Q66H59	CGI_10024757	GO:0005737; GO:0005975; GO:0008747; GO:0019262; GO:0042802
Q66H95	CGI_10009694	GO:0005765; GO:0016021; GO:0055085
Q66HE2	CGI_10013467	GO:0000139; GO:0005794; GO:0005887; GO:0008028; GO:0015293; GO:0015718
Q66HF2	CGI_10003378	GO:0000421; GO:0005765; GO:0006914; GO:0016021; GO:0031410
Q66HG0	CGI_10005761	GO:0000139; GO:0004842; GO:0005637; GO:0005654; GO:0005765; GO:0005789; GO:0005829; GO:0016021; GO:0031902; GO:0046872; GO:0051865; GO:0061630
Q66HG4	CGI_10013973	GO:0004034; GO:0005737; GO:0006006; GO:0030246; GO:0033499; GO:0070062
Q66HH1	CGI_10020798	GO:0003945; GO:0005975; GO:0006486; GO:0016021; GO:0032580; GO:0046872
Q66HH1	CGI_10020799	GO:0003945; GO:0005975; GO:0006486; GO:0016021; GO:0032580; GO:0046872
Q66HY8	CGI_10021833	GO:0016831; GO:0019752; GO:0030170
Q66I06	CGI_10028318	GO:0003839; GO:0042219
Q66I21	CGI_10025030	GO:0001889; GO:0005737; GO:0016491
Q66I24	CGI_10027748	GO:0000050; GO:0000053; GO:0004055; GO:0005524; GO:0005737; GO:0005829; GO:0006526
Q66IB8	CGI_10021401	
Q66IC8	CGI_10007786	GO:0060271
Q66IC8	CGI_10013440	GO:0060271
Q66IC8	CGI_10020125	GO:0060271
Q66IC8	CGI_10024578	GO:0060271
Q66IC8	CGI_10027869	GO:0060271
Q66II0	CGI_10025779	GO:0005109; GO:0005576; GO:0005578; GO:0005615; GO:0007369; GO:0016055; GO:0030182; GO:0045165
Q66II5	CGI_10011725	GO:0008152; GO:0016836; GO:0050346
Q66II5	CGI_10016913	GO:0008152; GO:0016836; GO:0050346
Q66II5	CGI_10016914	GO:0008152; GO:0016836; GO:0050346
Q66II5	CGI_10016915	GO:0008152; GO:0016836; GO:0050346
Q66IJ4	CGI_10018944	GO:0005789; GO:0006506; GO:0016021; GO:0016758
Q66IS6	CGI_10027052	GO:0005737; GO:0005815; GO:0034464; GO:0060170
Q66IV1	CGI_10024116	GO:0003677; GO:0003700; GO:0005634; GO:0005789; GO:0006351; GO:0008233; GO:0014003; GO:0016021; GO:0022010; GO:0031643; GO:0032286; GO:0045893; GO:0048709
Q66IV5	CGI_10016144	GO:0030027; GO:0030336; GO:0033058; GO:0051126; GO:2000393
Q66IZ5	CGI_10007100	GO:0005634; GO:0006351; GO:0006355
Q66J36	CGI_10004612	GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0006366; GO:0006955; GO:0007623
Q66J54	CGI_10015173	GO:0005886; GO:0016021; GO:0022857
Q66J54	CGI_10024190	GO:0005886; GO:0016021; GO:0022857
Q66J69	CGI_10011878	GO:0000122; GO:0006351; GO:0016740; GO:0031519; GO:0035102; GO:0036353; GO:0046872; GO:0071339
Q66J69	CGI_10015457	GO:0000122; GO:0006351; GO:0016740; GO:0031519; GO:0035102; GO:0036353; GO:0046872; GO:0071339
Q66J99	CGI_10005004	GO:0003723
Q66JA6	CGI_10010158	GO:0005509; GO:0005796
Q66JG3	CGI_10024448	GO:0000049; GO:0004818; GO:0005524; GO:0005759; GO:0006424; GO:0008270
Q66JL1	CGI_10005914	GO:0001707; GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0007517; GO:0009880; GO:0009952; GO:0016055; GO:0017053; GO:0030177; GO:0045893; GO:0045944
Q66JL1	CGI_10017933	GO:0001707; GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0007517; GO:0009880; GO:0009952; GO:0016055; GO:0017053; GO:0030177; GO:0045893; GO:0045944
Q66JL1	CGI_10017934	GO:0001707; GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0007517; GO:0009880; GO:0009952; GO:0016055; GO:0017053; GO:0030177; GO:0045893; GO:0045944
Q66JL1	CGI_10019139	GO:0001707; GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0007517; GO:0009880; GO:0009952; GO:0016055; GO:0017053; GO:0030177; GO:0045893; GO:0045944
Q66JT5	CGI_10018801	GO:0005829; GO:0005874; GO:0018095
Q66JW3	CGI_10017717	GO:0003677; GO:0005634
Q66JY6	CGI_10007761	GO:0005089; GO:0005886; GO:0030335; GO:0035023
Q66KA5	CGI_10006816	GO:0000139; GO:0005789; GO:0015031; GO:0016021; GO:0016192
Q66KB0	CGI_10010205	GO:0005524; GO:0005634; GO:0005737; GO:0006915; GO:0031625; GO:0061630
Q66KD0	CGI_10021668	GO:0005576
Q66KE3	CGI_10012271	GO:0003723; GO:0004521; GO:0005847; GO:0006378; GO:0008270; GO:0098789
Q66KG0	CGI_10015168	GO:0006811; GO:0016021; GO:0022857
Q66KL9	CGI_10027136	GO:0003723; GO:0005634; GO:0005737
Q66KU2	CGI_10012475	GO:0005789; GO:0008565; GO:0015450; GO:0016021; GO:0045047
Q66KU4	CGI_10021069	GO:0003735; GO:0005840; GO:0006412
Q66KX2	CGI_10016891	GO:0007155; GO:0016021
Q66KY3	CGI_10012900	GO:0010038
Q66L33	CGI_10020699	GO:0005730
Q66NC0	CGI_10004609	GO:0005125; GO:0005615; GO:0008083
Q66S03	CGI_10023840	GO:0005576; GO:0006954; GO:0030246; GO:0046872
Q66S13	CGI_10014620	GO:0005576; GO:0016787
Q66S13	CGI_10025639	GO:0005576; GO:0016787
Q66S13	CGI_10027627	GO:0005576; GO:0016787
Q66S13	CGI_10027628	GO:0005576; GO:0016787
Q66S17	CGI_10011001	GO:0005576; GO:0016787
Q66S17	CGI_10018577	GO:0005576; GO:0016787
Q66S25	CGI_10000854	GO:0005576; GO:0016787
Q67ER4	CGI_10014969	GO:0005684; GO:0034247; GO:0045292; GO:0046872
Q67FQ3	CGI_10002905	GO:0005737; GO:0006897; GO:0008203
Q67XX3	CGI_10011902	GO:0000987; GO:0005634; GO:0010030; GO:0043985
Q67XX3	CGI_10020336	GO:0000987; GO:0005634; GO:0010030; GO:0043985
Q681K7	CGI_10006753	GO:0005886; GO:0005887; GO:0009553; GO:0009555; GO:0009793; GO:0042802
Q681N2	CGI_10012413	GO:0004842; GO:0005634; GO:0005737
Q682S0	CGI_10023212	GO:0004871; GO:0005634; GO:0005737; GO:0009638; GO:0016567
Q684M4	CGI_10014642	GO:0005634; GO:0005737; GO:0006351; GO:0008134; GO:0010499; GO:0016567; GO:0031463; GO:0042994; GO:0043161; GO:0043433
Q689D1	CGI_10019717	GO:0002224; GO:0002755; GO:0004872; GO:0005794; GO:0006954; GO:0016021; GO:0030670; GO:0031226; GO:0034134; GO:0045087; GO:0045121; GO:0050707; GO:0050729; GO:0071726; GO:0071727
Q689D1	CGI_10019719	GO:0002224; GO:0002755; GO:0004872; GO:0005794; GO:0006954; GO:0016021; GO:0030670; GO:0031226; GO:0034134; GO:0045087; GO:0045121; GO:0050707; GO:0050729; GO:0071726; GO:0071727
Q689D1	CGI_10025070	GO:0002224; GO:0002755; GO:0004872; GO:0005794; GO:0006954; GO:0016021; GO:0030670; GO:0031226; GO:0034134; GO:0045087; GO:0045121; GO:0050707; GO:0050729; GO:0071726; GO:0071727
Q689D1	CGI_10026493	GO:0002224; GO:0002755; GO:0004872; GO:0005794; GO:0006954; GO:0016021; GO:0030670; GO:0031226; GO:0034134; GO:0045087; GO:0045121; GO:0050707; GO:0050729; GO:0071726; GO:0071727
Q689Z5	CGI_10016755	GO:0006355
Q68CP4	CGI_10010344	GO:0005765; GO:0005886; GO:0006027; GO:0007041; GO:0015019; GO:0016021; GO:0016746; GO:0035579; GO:0043312; GO:0051259; GO:0070821
Q68CP4	CGI_10010345	GO:0005765; GO:0005886; GO:0006027; GO:0007041; GO:0015019; GO:0016021; GO:0016746; GO:0035579; GO:0043312; GO:0051259; GO:0070821
Q68CP9	CGI_10024727	GO:0003007; GO:0003677; GO:0005654; GO:0005886; GO:0006337; GO:0006351; GO:0006355; GO:0008285; GO:0016569; GO:0030336; GO:0042592; GO:0046872; GO:0048568; GO:0060038; GO:0060982; GO:0090544
Q68CR1	CGI_10007065	GO:0016021
Q68CZ1	CGI_10022271	GO:0001701; GO:0001736; GO:0001822; GO:0001889; GO:0005654; GO:0005737; GO:0005813; GO:0005829; GO:0005879; GO:0005886; GO:0005911; GO:0005923; GO:0005929; GO:0005930; GO:0007163; GO:0007368; GO:0008589; GO:0021532; GO:0021549; GO:0021670; GO:0021772; GO:0022038; GO:0031870; GO:0032391; GO:0035115; GO:0035116; GO:0035869; GO:0036064; GO:0043010; GO:0043584; GO:0045744; GO:0060039; GO:0090102; GO:0097711; GO:1905515
Q68D06	CGI_10016683	GO:0005524; GO:0005622
Q68DA7	CGI_10020841	GO:0003779; GO:0005634; GO:0005737; GO:0005884; GO:0005886; GO:0005912; GO:0008017; GO:0010467; GO:0015630; GO:0017124; GO:0035136; GO:0035137; GO:0045010; GO:0048705; GO:0048813; GO:0051127; GO:0051894; GO:0072092
Q68DC2	CGI_10007744	GO:0005737; GO:0005929
Q68DL7	CGI_10009066	
Q68DL7	CGI_10009067	
Q68DY1	CGI_10012054	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0046872
Q68DY1	CGI_10023192	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0046872
Q68ED3	CGI_10023856	GO:0003677; GO:0003723; GO:0003887; GO:0004652; GO:0005730; GO:0005737; GO:0006364; GO:0006397; GO:0007049; GO:0032211; GO:0043630; GO:0046872; GO:0051301; GO:0071044
Q68ED7	CGI_10026692	GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0006351; GO:0007613; GO:0008140; GO:0016604; GO:0030425; GO:0032793; GO:0043025; GO:0043153; GO:0045202; GO:0045944; GO:0048511; GO:0051289; GO:0097009; GO:1900006; GO:1900273; GO:1902631
Q68EF4	CGI_10005093	GO:0000187; GO:0001642; GO:0004930; GO:0005622; GO:0005887; GO:0007196; GO:0007268; GO:0007612; GO:0008066; GO:0031410; GO:0042734; GO:0043005; GO:0051966
Q68EF4	CGI_10007225	GO:0000187; GO:0001642; GO:0004930; GO:0005622; GO:0005887; GO:0007196; GO:0007268; GO:0007612; GO:0008066; GO:0031410; GO:0042734; GO:0043005; GO:0051966
Q68EK7	CGI_10025353	GO:0003924; GO:0005525; GO:0005768; GO:0005886; GO:0015031; GO:0030100; GO:0032593
Q68EK9	CGI_10027544	GO:0000278; GO:0005680; GO:0007346; GO:0030071; GO:0031145; GO:0051301; GO:0070979
Q68EV6	CGI_10000355	GO:0003735; GO:0005762
Q68EV6	CGI_10013651	GO:0003735; GO:0005762
Q68EX9	CGI_10028146	GO:0005576; GO:0005764; GO:0005975; GO:0008061
Q68EY7	CGI_10019404	GO:0005737; GO:0005815; GO:0007049; GO:0030496; GO:0051301
Q68EZ3	CGI_10028570	GO:0005634; GO:0006281; GO:0006351; GO:0019919; GO:0034970; GO:0035241; GO:0035242; GO:0042054; GO:0042393; GO:0044020; GO:0045892; GO:0070611; GO:0070612
Q68F37	CGI_10028025	GO:0003841; GO:0004366; GO:0005789; GO:0016021; GO:0016024; GO:0019432
Q68F70	CGI_10005945	GO:0005634
Q68F99	CGI_10014634	GO:0003009; GO:0005622; GO:0007274; GO:0007519; GO:0035556; GO:0046872
Q68FA2	CGI_10025525	
Q68FD5	CGI_10015202	GO:0000278; GO:0001649; GO:0003723; GO:0003725; GO:0005198; GO:0005739; GO:0005764; GO:0005768; GO:0005819; GO:0005829; GO:0005925; GO:0006886; GO:0006898; GO:0006914; GO:0016020; GO:0019901; GO:0030117; GO:0030118; GO:0030130; GO:0030132; GO:0030136; GO:0031012; GO:0031523; GO:0031623; GO:0032051; GO:0033572; GO:0042147; GO:0042470; GO:0043209; GO:0043234; GO:0048268; GO:0051301; GO:0060236; GO:0070062; GO:0071439; GO:0090307; GO:0097718; GO:1900126; GO:1903077; GO:1903561; GO:1990498
Q68FE2	CGI_10002035	GO:0000045; GO:0000407; GO:0000422; GO:0005737; GO:0005768; GO:0005770; GO:0005776; GO:0005802; GO:0006914; GO:0015031; GO:0016020; GO:0016021; GO:0031902; GO:0032688; GO:0034067; GO:0034497; GO:0043231; GO:0044805; GO:0045087; GO:0055037
Q68FF9	CGI_10006658	GO:0003865; GO:0005789; GO:0006702; GO:0016021; GO:0030154; GO:0030539; GO:0030540; GO:0031090; GO:0042448; GO:0047751
Q68FF9	CGI_10021492	GO:0003865; GO:0005789; GO:0006702; GO:0016021; GO:0030154; GO:0030539; GO:0030540; GO:0031090; GO:0042448; GO:0047751
Q68FG3	CGI_10010985	GO:0001042; GO:0003677; GO:0005730; GO:0006334; GO:0006351; GO:0006355; GO:0010847; GO:0042393; GO:0043486
Q68FQ4	CGI_10026963	
Q68FX0	CGI_10026892	GO:0000287; GO:0004449; GO:0005962; GO:0006099; GO:0006102; GO:0006103; GO:0006734; GO:0051287
Q68G31	CGI_10011835	GO:0005737; GO:0009058; GO:0010633; GO:0010719; GO:0016853; GO:0030277; GO:0030512; GO:0042802; GO:0050680; GO:0060392; GO:0060394; GO:0070062
Q68LP1	CGI_10014040	GO:0003779; GO:0004842; GO:0005737; GO:0005768; GO:0007219; GO:0008270
Q68LP1	CGI_10015483	GO:0003779; GO:0004842; GO:0005737; GO:0005768; GO:0007219; GO:0008270
Q68LP1	CGI_10027062	GO:0003779; GO:0004842; GO:0005737; GO:0005768; GO:0007219; GO:0008270
Q68Y52	CGI_10028634	GO:0003924; GO:0005525; GO:0005737; GO:0007264; GO:0016020
Q69566	CGI_10005684	GO:0016021
Q695T7	CGI_10009682	GO:0005328; GO:0005886; GO:0005887; GO:0006865; GO:0007584; GO:0015171; GO:0015175; GO:0031526; GO:0070062
Q695T7	CGI_10013754	GO:0005328; GO:0005886; GO:0005887; GO:0006865; GO:0007584; GO:0015171; GO:0015175; GO:0031526; GO:0070062
Q697L1	CGI_10003259	GO:0004888; GO:0005230; GO:0005231; GO:0005262; GO:0005516; GO:0005524; GO:0005887; GO:0015278; GO:0016021; GO:0030054; GO:0031226; GO:0032591; GO:0034605; GO:0035091; GO:0045211; GO:0046872; GO:0051289; GO:0070588; GO:0071312; GO:0071318; GO:0071468; GO:0098703; GO:1901594
Q69FH1	CGI_10016583	GO:0002250; GO:0016021; GO:0030246; GO:0045087
Q69L99	CGI_10017373	GO:0005507; GO:0016722; GO:0046274; GO:0048046; GO:0052716
Q69YN4	CGI_10013984	GO:0003723; GO:0005654; GO:0005829; GO:0006397; GO:0008380; GO:0016604; GO:0016607; GO:0080009
Q69YW2	CGI_10012791	GO:0016021
Q69Z26	CGI_10027562	GO:0005576; GO:0005886; GO:0007155; GO:0007399; GO:0007411; GO:0007420; GO:0031175; GO:0031225; GO:0045665
Q69Z28	CGI_10016015	GO:0001658; GO:0003073; GO:0004222; GO:0005578; GO:0008270; GO:1902017
Q69Z66	CGI_10020426	GO:0003677; GO:0003713; GO:0004843; GO:0005634; GO:0005654; GO:0005886; GO:0006338; GO:0006351; GO:0008237; GO:0030334; GO:0032403; GO:0035522; GO:0036459; GO:0042393; GO:0043473; GO:0045944; GO:0046872; GO:0051797
Q69Z89	CGI_10014479	GO:0005874; GO:0007165; GO:0007275; GO:0034446
Q69Z98	CGI_10010977	GO:0000086; GO:0000287; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0005813; GO:0006468; GO:0006887; GO:0007409; GO:0018105; GO:0019901; GO:0030010; GO:0030182; GO:0031532; GO:0035556; GO:0036503; GO:0048471; GO:0048812; GO:0050321; GO:0051117; GO:0051301; GO:0061178; GO:0070059
Q69ZB0	CGI_10014912	GO:0005813; GO:0005814; GO:0007049; GO:0051301
Q69ZJ7	CGI_10024844	GO:0000139; GO:0005829; GO:0006886; GO:0016020; GO:0016021; GO:0017112; GO:0017137; GO:0034066; GO:0042147; GO:0043234; GO:0043547; GO:1903363
Q69ZK9	CGI_10015905	GO:0001966; GO:0002087; GO:0004872; GO:0005622; GO:0005887; GO:0007158; GO:0007416; GO:0007630; GO:0009986; GO:0019233; GO:0030054; GO:0032024; GO:0032230; GO:0035176; GO:0035418; GO:0035641; GO:0042043; GO:0042734; GO:0045202; GO:0048488; GO:0050804; GO:0050808; GO:0050839; GO:0050885; GO:0051965; GO:0051968; GO:0052689; GO:0060076; GO:0060077; GO:0072553; GO:0097104; GO:0097105; GO:0097116; GO:0097119; GO:0097151; GO:0099055; GO:1902474; GO:1904862; GO:2000311; GO:2000463; GO:2000809
Q69ZM6	CGI_10027036	GO:0003351; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0007228; GO:0007420; GO:0008134; GO:0009791; GO:0045880; GO:0046872; GO:0051090; GO:0060271
Q69ZQ1	CGI_10012788	GO:0004553; GO:0005975; GO:0016021; GO:0031965; GO:0043568; GO:0048741; GO:0051897
Q69ZQ2	CGI_10018827	GO:0000350; GO:0000389; GO:0000974; GO:0071012; GO:0071013; GO:0071014; GO:0071020
Q69ZR9	CGI_10006336	GO:0003723; GO:0005654; GO:0005694; GO:0006351; GO:0006355
Q69ZR9	CGI_10018069	GO:0003723; GO:0005654; GO:0005694; GO:0006351; GO:0006355
Q69ZS0	CGI_10003208	GO:0004842; GO:0005634; GO:0005654; GO:0005829; GO:0007528; GO:0008270; GO:0016567; GO:0031594; GO:0061630
Q69ZS7	CGI_10021223	GO:0003746; GO:0003924; GO:0005525; GO:0005622; GO:0006412; GO:0016020; GO:0070062
Q69ZT9	CGI_10003949	GO:0005096; GO:0005622; GO:0005829; GO:0005886; GO:0005929; GO:0006886; GO:0012505; GO:0017137; GO:0031338; GO:0036064; GO:0043547; GO:0090630; GO:1902018
Q69ZU8	CGI_10017599	GO:0005634; GO:0005737; GO:0043231; GO:0046330; GO:0090090; GO:2000096
Q69ZW3	CGI_10015785	GO:0005768; GO:0005829; GO:0005886; GO:0006897; GO:0015031
Q6A070	CGI_10025397	GO:0005737; GO:0005929; GO:0031116; GO:0035082; GO:0036064; GO:1905515
Q6A098	CGI_10012405	GO:0001514; GO:0003723; GO:0003730; GO:0030529; GO:0035368; GO:0043021
Q6A4L1	CGI_10003911	GO:0006813; GO:0015293; GO:0016021
Q6AW46	CGI_10025869	GO:0005576; GO:0052689
Q6AW69	CGI_10020545	GO:0003774; GO:0005923; GO:0015629; GO:0016459; GO:0043296
Q6AX31	CGI_10023494	GO:0005643; GO:0015031; GO:0016021; GO:0031965; GO:0051028
Q6AX44	CGI_10013675	GO:0008061; GO:0016021; GO:0046872
Q6AX60	CGI_10023744	GO:0005737; GO:0005815; GO:0005929; GO:0034464; GO:0060170
Q6AXK4	CGI_10015151	GO:0005634; GO:0005737; GO:0006302; GO:0007049; GO:0010212; GO:0016569; GO:0031572; GO:0045739; GO:0051301; GO:0070531; GO:0070536; GO:0070552
Q6AXL8	CGI_10022472	GO:0003676; GO:0005689; GO:0006397; GO:0008270; GO:0008380
Q6AXP1	CGI_10023486	
Q6AXP4	CGI_10020909	
Q6AXR5	CGI_10018153	GO:0000139; GO:0005351; GO:0015788; GO:0016021
Q6AXS0	CGI_10003322	GO:0005432; GO:0005739; GO:0005743; GO:0006851; GO:0030061; GO:0032592; GO:0042383; GO:0042593; GO:0042802; GO:0042803; GO:0050796; GO:0050896; GO:0051480; GO:0051560
Q6AXT8	CGI_10021982	GO:0000245; GO:0003723; GO:0005686; GO:0008270; GO:0010976; GO:0016607; GO:0071004; GO:0071013
Q6AXX1	CGI_10013014	GO:0005524
Q6AXY7	CGI_10018884	GO:0003723; GO:0006397; GO:0008380; GO:0071011
Q6AY20	CGI_10014117	GO:0005537; GO:0005765; GO:0005802; GO:0015578; GO:0016021
Q6AY39	CGI_10002337	GO:0000139; GO:0006486; GO:0008499; GO:0009312; GO:0016021; GO:0047273
Q6AY39	CGI_10025820	GO:0000139; GO:0006486; GO:0008499; GO:0009312; GO:0016021; GO:0047273
Q6AY40	CGI_10002168	
Q6AY46	CGI_10004293	GO:0005634; GO:0016429; GO:0031515
Q6AY65	CGI_10015712	GO:0005737; GO:0019904; GO:0031529; GO:0034315
Q6AY72	CGI_10014698	
Q6AY72	CGI_10025725	
Q6AY78	CGI_10013632	GO:0006811; GO:0015293; GO:0016021; GO:0016324
Q6AYA1	CGI_10021605	GO:0000454; GO:0000784; GO:0001650; GO:0015030; GO:0031429; GO:0034513; GO:0070034; GO:0090661
Q6AYA6	CGI_10016700	GO:0016021
Q6AYJ1	CGI_10021318	GO:0000724; GO:0003677; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0006260; GO:0009378; GO:0016020; GO:0036310; GO:0043140
Q6AYJ4	CGI_10001549	GO:0000724; GO:0000778; GO:0000798; GO:0000800; GO:0001556; GO:0001673; GO:0003682; GO:0006302; GO:0007062; GO:0007130; GO:0007141; GO:0007286; GO:0009566; GO:0030893; GO:0034991; GO:0051321; GO:0072520
Q6AYL5	CGI_10011176	GO:0003723; GO:0005689; GO:0006397; GO:0008380; GO:0048026
Q6AYN4	CGI_10009296	GO:0005739
Q6AYP4	CGI_10026713	GO:0046872
Q6AYR2	CGI_10027051	GO:0005737; GO:0007165
Q6AYR9	CGI_10005592	GO:0005654; GO:0005765; GO:0005887; GO:0007166; GO:0008283; GO:0016477; GO:0030054; GO:0045807; GO:0048471; GO:0050821; GO:0070062
Q6AYY8	CGI_10014991	GO:0005789; GO:0005887; GO:0006810; GO:0007417; GO:0008521; GO:0015295; GO:0030509; GO:0060395
Q6AZ60	CGI_10002067	GO:0001525; GO:0001568; GO:0001570; GO:0001938; GO:0005509; GO:0005576; GO:0005615; GO:0007155; GO:0031012; GO:0045746
Q6AZB8	CGI_10002534	GO:0004518; GO:0005634; GO:0005737; GO:0046872
Q6AZB8	CGI_10011178	GO:0004518; GO:0005634; GO:0005737; GO:0046872
Q6AZB8	CGI_10023197	GO:0004518; GO:0005634; GO:0005737; GO:0046872
Q6AZB8	CGI_10026106	GO:0004518; GO:0005634; GO:0005737; GO:0046872
Q6AZH6	CGI_10013075	GO:0005783; GO:0005811
Q6AZH6	CGI_10019454	GO:0005783; GO:0005811
Q6AZH6	CGI_10019457	GO:0005783; GO:0005811
Q6AZN4	CGI_10004538	GO:0003735; GO:0005762; GO:0006412
Q6AZN6	CGI_10006484	GO:0000910; GO:0005524; GO:0005622; GO:0006914; GO:0016303; GO:0030496; GO:0048015
Q6AZN8	CGI_10024699	GO:0005794; GO:0006829; GO:0008324; GO:0016021
Q6AZT7	CGI_10016503	GO:0005929; GO:0016055; GO:0060027; GO:0060271; GO:0090090; GO:2000095
Q6AZW8	CGI_10027997	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0046872
Q6B4J5	CGI_10023720	GO:0030435
Q6B4U9	CGI_10014465	GO:0001895; GO:0003723; GO:0005615; GO:0005634; GO:0005739; GO:0008283; GO:0008379; GO:0019430; GO:0030101; GO:0031012; GO:0032872; GO:0034101; GO:0042267; GO:0042345; GO:0042470; GO:0042744; GO:0042802; GO:0043209; GO:0045296; GO:0045454; GO:0070062
Q6B857	CGI_10009679	GO:0003723; GO:0005634; GO:0005814; GO:0005874; GO:0005929; GO:0018095; GO:0036064; GO:0060271; GO:0060296; GO:0070062; GO:2000147; GO:2000253
Q6B860	CGI_10012469	GO:0003735; GO:0005743; GO:0005763; GO:0032543; GO:0070124; GO:0070125
Q6B966	CGI_10005586	GO:0005524; GO:0007275; GO:0007283; GO:0030154
Q6B9X6	CGI_10011910	GO:0000281; GO:0000331; GO:0004672; GO:0004674; GO:0005516; GO:0005524; GO:0005737; GO:0005829; GO:0006468; GO:0006971; GO:0018107; GO:0018209; GO:0031038; GO:0031156; GO:0031164; GO:0031288; GO:0033298; GO:0048471; GO:0070177
Q6B9X6	CGI_10014491	GO:0000281; GO:0000331; GO:0004672; GO:0004674; GO:0005516; GO:0005524; GO:0005737; GO:0005829; GO:0006468; GO:0006971; GO:0018107; GO:0018209; GO:0031038; GO:0031156; GO:0031164; GO:0031288; GO:0033298; GO:0048471; GO:0070177
Q6BD04	CGI_10002764	GO:0004930; GO:0005886; GO:0016021
Q6BD04	CGI_10023500	GO:0004930; GO:0005886; GO:0016021
Q6BEA0	CGI_10023384	GO:0001763; GO:0005886; GO:0007411; GO:0007414; GO:0016021; GO:0017154; GO:0021785; GO:0048841
Q6BEB4	CGI_10007690	GO:0000977; GO:0000981; GO:0005634; GO:0006351; GO:0006357; GO:0036342; GO:0046872; GO:0060349; GO:0071407
Q6BJ48	CGI_10010296	GO:0000712; GO:0000727; GO:0003677; GO:0004857; GO:0005634; GO:0006265; GO:0008821; GO:0046872; GO:0048476; GO:0051097
Q6BWA5	CGI_10027722	GO:0000287; GO:0004427; GO:0005634; GO:0005829; GO:0006796
Q6BZG7	CGI_10020216	GO:0000790; GO:0004862; GO:0005737; GO:0005886; GO:0005952; GO:0008603; GO:0030552; GO:0042802; GO:0045762; GO:0046580; GO:0097271
Q6BZG7	CGI_10020684	GO:0000790; GO:0004862; GO:0005737; GO:0005886; GO:0005952; GO:0008603; GO:0030552; GO:0042802; GO:0045762; GO:0046580; GO:0097271
Q6C7A6	CGI_10019904	GO:0005524; GO:0005634; GO:0005829; GO:0016226; GO:0046872; GO:0051539
Q6CEJ6	CGI_10021735	GO:0003723; GO:0004535; GO:0005634; GO:0005737; GO:0006351; GO:0006355; GO:0046872
Q6CGU8	CGI_10027159	GO:0005774; GO:0016021; GO:0055085
Q6CPE2	CGI_10020524	GO:0001320; GO:0004784; GO:0005634; GO:0005758; GO:0005829; GO:0006878; GO:0006882; GO:0031505; GO:0036091; GO:0046872; GO:0050821; GO:0051091; GO:1901856
Q6CQE5	CGI_10000725	GO:0005739
Q6CQX9	CGI_10018345	GO:0000147; GO:0003779; GO:0005509; GO:0005634; GO:0005886; GO:0006897; GO:0007120; GO:0007121; GO:0010008; GO:0030479; GO:0030674; GO:2000601
Q6CX49	CGI_10021687	GO:0000011; GO:0000329; GO:0005794; GO:0016236; GO:0042144; GO:0043495; GO:0071255; GO:0071561; GO:0071562; GO:0071563
Q6DBY0	CGI_10025004	GO:0006406; GO:0006606; GO:0017056; GO:0031080; GO:0031965; GO:0045893
Q6DBY9	CGI_10007038	GO:0000139; GO:0001517; GO:0005975; GO:0006790; GO:0016021; GO:0045130
Q6DBY9	CGI_10021878	GO:0000139; GO:0001517; GO:0005975; GO:0006790; GO:0016021; GO:0045130
